form_code,protocol_code,ordinal,source_page,source_locator,source_refs,original_text,text_digest,proposal_id,proposed_risk_band,proposed_risk_domain,safety_critical_proposal,source_mapping_state,source_authority_state,risk_classification_state,decision_state
"FSS-AGA-FORM-018","AGA 018.101","1","1","raw PDF page 1; AGA 018.101; Protocol question column","NAMCARs 139.17.2","Is the maintenance programme, including preventive maintenance where appropriate, established at the aerodrome to maintain facilities in a condition which does not impair the safety, regularity, or efficiency of air navigation?","sha256:bda29ecc8481ab8b32aff78412db5fed4ae07a39fc730f0616b5b22cedc1818f","all-forms-preview-018-0001","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.103","2","1","raw PDF page 1; AGA 018.103; Protocol question column","NAMCARs 139.17.2","Is a system of preventive maintenance of the electrical system employed to ensure the effectiveness of the equipment and compliance with the specified requirements for primary supply, secondary supply, and switch-over time?","sha256:846da608305d2c44fbfcc51b6b49601750d3aa32467023da1d5e7b5b52e5045d","all-forms-preview-018-0002","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.105","3","2","raw PDF page 2; AGA 018.105; Protocol question column","NAMCARs 139.17.2","Is a system of preventive maintenance of rescue and fire fighting vehicles employed to ensure the effectiveness of the equipment and compliance with the specified response time throughout the life of the vehicle?","sha256:a29eec6eef2b666ea385960557b815feb30435f8bec3663d6989cfe20a109c95","all-forms-preview-018-0003","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.107","4","2","raw PDF page 2; AGA 018.107; Protocol question column","NAMCARs 139.17.2","Is a system of preventive maintenance of disabled aircraft removal equipment employed to ensure the effectiveness of the equipment and compliance with the specified procedure for the removal of disabled aircraft?","sha256:f33e81614eba7b0e16d3f996bd4b60e2074e448e90353fd6a68a9937a9604768","all-forms-preview-018-0004","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.109","5","2","raw PDF page 2; AGA 018.109; Protocol question column","NAMCARs 139.17.2","Is a system of preventive maintenance of wildlife strike reduction equipment employed to ensure the effectiveness of the equipment and compliance with the specified procedure for the wildlife strike reduction?","sha256:1ff8706eebcd7f31f08b42088aea2fb83b0d5e3a8cebed5fb18a0ca72fa361dd","all-forms-preview-018-0005","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.111","6","2","raw PDF page 2; AGA 018.111; Protocol question column","NAMCARs 139.17.2","Does the preventive maintenance programme include the maintenance of equipment and vehicles?","sha256:1bf1b08e14f2ea9d92b3e3d3d610b21b33645574496a04e1af8c9f89fc0c6809","all-forms-preview-018-0006","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.113","7","3","raw PDF page 3; AGA 018.113; Protocol question column","NAMCARs 139.17.1","Does the preventive maintenance programme include the drainage system?","sha256:f6f66b51795520fa4286ef2239529400085683f335e88f7ee42bd8e6a9d575ac","all-forms-preview-018-0007","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.115","8","3","raw PDF page 3; AGA 018.115; Protocol question column","NAMCARs 139.17.1","Does the preventive maintenance programme include the water hydrant system?","sha256:9b6d6325be0a885ec8d3613d4d3fefdb088ab2a02d6d73f5dc2fd490852faf0c","all-forms-preview-018-0008","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.117","9","3","raw PDF page 3; AGA 018.117; Protocol question column","NAMCARs 139.17.1 | NAMCARs 139.17.2","Does the design and application of the maintenance programme, take into account human factors principles?","sha256:e9385cfe7b1aa0569a888e42ede653f14b3d3395aa409bf13e63e6c838c4eb68","all-forms-preview-018-0009","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.205","10","4","raw PDF page 4; AGA 018.205; Protocol question column","NAMCARs 139.17.2","Are the section of a runway constructed and/or maintained in an acceptable or tolerable surface irregularity height conforming to the requirement, to prevent the formation of harmful irregularities?","sha256:c600f81fa88391ab066286883643e3a426259696550d0de32ad1c59bd9ef1906","all-forms-preview-018-0010","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.207","11","4","raw PDF page 4; AGA 018.207; Protocol question column","NAMCARs 139.17.2","Are the section of a runway constructed and/or maintained in an acceptable or tolerable surface irregularity height conforming to the requirement?","sha256:2207b64dc95ced50003a70d13870d44e0b9cfd56669a7e28f2aed1f68de27d8d","all-forms-preview-018-0011","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.208","12","4","raw PDF page 4; AGA 018.208; Protocol question column","NAMCARs 139.17.2","When the surface irregularities exceed the heights defined by the excessive limit, are rectification measures employed?","sha256:1064f621a3609e634714a7eed8517e32e08d5c61c9380b91f1dd22be6b29732c","all-forms-preview-018-0012","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.209","13","5","raw PDF page 5; AGA 018.209; Protocol question column","NAMCARs 139.17.2","Is the frequency for overload operations reviewed to prevent severe shortening of pavement life or major rehabilitation?","sha256:079db8c5f9b48fb1f704326f98673b86cb9a6d70a51a20da63ae0a7e1f891ca5","all-forms-preview-018-0013","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.210","14","5","raw PDF page 5; AGA 018.210; Protocol question column","","Do the operations in which magnitude of overload and/or the frequency of use that do not justify a detailed analysis prescribe to the standards?","sha256:a29968a33b1f649a9a6af5e8446eb20c8b08f8206a69fbad955ee50fe35ce9b2","all-forms-preview-018-0014","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.211","15","6","raw PDF page 6; AGA 018.211; Protocol question column","NAMCARs 139.09.10","Does the aerodrome operator inspect the movement areas at the appropriate frequency, and monitor and report the condition of the movement areas and operational status of related facilities?","sha256:e5e1066a96990f01d4d1fb7fad8e1eee3458cb92c468a4039713ac827f962bde","all-forms-preview-018-0015","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.213","16","6","raw PDF page 6; AGA 018.213; Protocol question column","NAMCARs 139.09.10","Is the runway surface monitoring and reporting of information on the condition of the movement area and related facilities?","sha256:5b9e94d707572e4cd1ac56dccf5525bc7f85fd37dbbd58f4852aea18f639b35d","all-forms-preview-018-0016","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.215","17","6","raw PDF page 6; AGA 018.215; Protocol question column","NAMCARs 139.09.10","Is the number of personnel employed for assessing and reporting runway surface conditions appropriate, trained and competent to perform their duties?","sha256:069d0c7a6636d96d237adea726c5b393fd5897c01a4b6644b80b29db0ff743e4","all-forms-preview-018-0017","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.217","18","6","raw PDF page 6; AGA 018.217; Protocol question column","NAMCARs 139.09.10","Is the assessment and reporting of the runway surface condition through a runway condition code (RWYCC) and a description using the appropriate terms?","sha256:303cee2c084667c11e3693f69751482a48c5ab68f514f10360e4c994b46abf40","all-forms-preview-018-0018","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.219","19","6","raw PDF page 6; AGA 018.219; Protocol question column","NAMCARs 139.09.10","Is there a process for determining and providing relevant information that a runway, or part of, may be slippery wet, and when the friction level of a paved runway or portion thereof is less than the minimum friction level specified for Namibia?","sha256:0b7c7f91135b281ae2ad1358e303a0fb17e478b0a9017599f80a92eb9bb14ba7","all-forms-preview-018-0019","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.221","20","7","raw PDF page 7; AGA 018.221; Protocol question column","NAMCARs 139.09.10","Has the aerodrome operator issued NOTAMs/SNOWTAMs in relation to contaminants on a runway?","sha256:3c61dcce88e7d8861339678dec348f653c84b325bbdb6d4f9e55d18a02263a43","all-forms-preview-018-0020","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.301","21","7","raw PDF page 7; AGA 018.301; Protocol question column","NAMCARs 139.09.10 | NAMCARs 139.17.3","Are paved runways maintained in a condition to provide surface friction characteristics at or above the minimum friction level specified for Namibia?","sha256:59b659b310c04904f6418fea5e270d8acbfb782fa48858a261c252977386f063","all-forms-preview-018-0021","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.302","22","7","raw PDF page 7; AGA 018.302; Protocol question column","NAMCARs 139.17.3","Are runway surface friction characteristics for maintenance purposes periodically measured with continuous friction measuring device using self- wetting features and documented?","sha256:65a737d27457a022e23703d2534308e7bb4642ed80aa9561e2a375622db8f468","all-forms-preview-018-0022","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.303","23","7","raw PDF page 7; AGA 018.303; Protocol question column","NAMCARs 139.17.3","Is the frequency of the measurement of runway surface friction characteristics sufficient to determine the trend of the surface friction characteristics of the runway?","sha256:2bbeaa65152f8df0cb31dbaab103ab3d372c6586f7ddcd347e474825efb2a2af","all-forms-preview-018-0023","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.305","24","8","raw PDF page 8; AGA 018.305; Protocol question column","NAMCARs 139.17.3","Are corrective maintenance actions taken to prevent the runway friction characteristics for either the entire runway or a portion thereof from falling below a minimum friction level specified by Namibia?","sha256:d33ca39c505005f38f73557247af23b12463b774f77efeae3992a7f1a67e6b85","all-forms-preview-018-0024","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.401","25","8","raw PDF page 8; AGA 018.401; Protocol question column","NAMCARs 139.17.3 | NAMCARs 139.17.4","Is there a procedure in place to ensure that standing water, mud, dust, sand, oil, rubber deposits and other contaminants are removed from the surface of runways in use as rapidly and completely as possible to minimize accumulation?","sha256:079be3f31cde2471b090781ff613206038e1da0dfa9a59a386ec630689b29e4a","all-forms-preview-018-0025","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.403","26","8","raw PDF page 8; AGA 018.403; Protocol question column","NAMCARs 139.17.4","When there is reason to believe that the drainage characteristics of a runway, or portions thereof, are poor due to slopes or depressions, are the runway surface friction characteristics assessed under natural or simulated conditions that are representative of local rain, and corrective maintenance action as necessary?","sha256:d74bb5f94e0ac5e7a79d0100fd3a54d504bf2a0ea5e23c472e2ab5008aa9c54e","all-forms-preview-018-0026","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.405","27","9","raw PDF page 9; AGA 018.405; Protocol question column","NAMCARs 139.17.4","Is there a procedure in place to ensure that standing water, mud, dust, sand, oil, rubber deposits and other contaminants are removed to the extent necessary to enable aircraft to be taxied to and from an operational runway?","sha256:ea6c129d608ec6eb5865620ee9cc76e3c2046f4043338d55ea185ca327c9bc75","all-forms-preview-018-0027","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.407","28","9","raw PDF page 9; AGA 018.407; Protocol question column","NAMCARs 139.17.4","Is the surface of the apron kept clear of standing water, mud, dust, sand, oil, rubber deposits and other contaminants are removed to the extent necessary to enable aircraft to manoeuvre safely or, where appropriate, to be towed or pushed?","sha256:87f73643119f5410431c6766ae322eab9e96c7b7b629c1387dd167955dd790b2","all-forms-preview-018-0028","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.409","29","9","raw PDF page 9; AGA 018.409; Protocol question column","NAMCARs 139.17.4","Is there a process to ensure that chemicals which may have harmful effects on aircraft or pavements or chemicals which may have toxic effects on the aerodrome environment are not used?","sha256:1e5e7462ac2fda25224a33b628e77633d3a11de3ea49d7f3b3716f06a7c98f64","all-forms-preview-018-0029","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.501","30","9","raw PDF page 9; AGA 018.501; Protocol question column","NAMCARs 139.17.4 | NAMCARs 139.17.5","Does the preventive maintenance programme include the overlay system?","sha256:a308585dd936cbc5f8103f4218f2e623e00dce6c7bdf19231422c8b82e1b9819","all-forms-preview-018-0030","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.503","31","10","raw PDF page 10; AGA 018.503; Protocol question column","NAMCARs 139.17.5","Is longitudinal slope of the temporary ramp, measured with reference to the existing runway surface or previous overlay course conform to the requirements?","sha256:c9fe0096539168d1673b5c9cbea79ad4d461d9534c24f17287248407c7f435ce","all-forms-preview-018-0031","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.505","32","10","raw PDF page 10; AGA 018.505; Protocol question column","NAMCARs 139.17.5","Does the overlay proceed from one end of the runway toward the other end so that based on runway utilization most aircraft operations will experience a down ramp?","sha256:000a9f6cee197d1412a5d4805e395a77ca2766e4ad0354850ace2371bd23a18b","all-forms-preview-018-0032","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.507","33","10","raw PDF page 10; AGA 018.507; Protocol question column","NAMCARs 139.17.5","Is the entire width of the runway overlaid during each work session?","sha256:978f558643f1810e3241994ed00fa2326aa1c6088193b52dd33716860f18a879","all-forms-preview-018-0033","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.509","34","10","raw PDF page 10; AGA 018.509; Protocol question column","NAMCARs 139.17.5","Where the entire width of the runway cannot be overlaid during a work session. Is at least two-thirds of the central width of the runway overlaid?","sha256:526a221061285641c1e89f13ce04431f7e3cdc8c3639de415d9dab670bfa35ec","all-forms-preview-018-0034","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.511","35","11","raw PDF page 11; AGA 018.511; Protocol question column","NAMCARs 139.17.5","is overlaid and returned to temporary operational status, is a runway centre line marking conforming to the applicable specifications?","sha256:fec317d6860008733c7dad43d61cd133919e0fc6c6648f66e11a92fc62e5ea40","all-forms-preview-018-0035","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.513","36","11","raw PDF page 11; AGA 018.513; Protocol question column","NAMCARs 139.17.5","is overlaid and returned to temporary operational status, is the location of any temporary threshold identified by a 3.6 m wide transverse stripe?","sha256:b5253d6df395a82edc2dab4f59f3857f2e641b320a3efcfb21d02a2d02f7ac84","all-forms-preview-018-0036","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.515","37","11","raw PDF page 11; AGA 018.515; Protocol question column","NAMCARs 139.17.5","Is the overlay constructed above the minimum friction level specified by Namibia?","sha256:0190a6d4278947273c89b5321da1ae5d9225a6b45957b5f38bf7dc142f9bb35c","all-forms-preview-018-0037","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.601","38","11","raw PDF page 11; AGA 018.601; Protocol question column","NAMCARs 139.17.5 | NAMCARs 139.17.6","Is the level of unserviceability established and conforming to the requirements?","sha256:83b4c98c4f418e9b365aae6b821d5d841a2769e3dfa6232f19d1514c9beda44c","all-forms-preview-018-0038","PROPOSED_HIGH_OPERATIONAL","OPERATIONAL_ASSURANCE","false","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.603","39","12","raw PDF page 12; AGA 018.603; Protocol question column","NAMCARs 139.17.6","Is a system of preventive maintenance of visual aids employed to ensure lighting and marking system reliability?","sha256:6204dc9f33a99422e3f9c6cd7d1a31564a4b0f284e12f1ee003d40abb9d9528d","all-forms-preview-018-0039","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.605","40","12","raw PDF page 12; AGA 018.605; Protocol question column","NAMCARs 139.17.6","Does the system of preventive maintenance employed for a precision approach runway category II or III at least include the minimum required checks?","sha256:f32f0c430c99437ef879b4777786c00e812a9c4cd9c0284c3b8d7da8f23b8130","all-forms-preview-018-0040","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.607","41","12","raw PDF page 12; AGA 018.607; Protocol question column","NAMCARs 139.17.6","Are in-field measurements of the intensity beam spread and orientation of lights included in the approach and runway lighting systems for a precision approach runway category II or III undertaken by measuring all lights, as far as practicable, conform to the requirements?","sha256:ff943d4f75447855c53c890c6453af11e721f0ad17068fd5b2f5fd48480f0b5b","all-forms-preview-018-0041","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.609","42","13","raw PDF page 13; AGA 018.609; Protocol question column","NAMCARs 139.17.6","Is there a procedure to measure the intensity beam spread and orientation of lights for a precision approach runway category II or III?","sha256:44d6ee26d9f1f0d395a1100adb157e1d502b8da648192d1e2d70d1496e0e603a","all-forms-preview-018-0042","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.611","43","13","raw PDF page 13; AGA 018.611; Protocol question column","NAMCARs 139.17.6","Has the frequency to measure lights for a precision approach runway category II or III been determined?","sha256:2b2255402d5246fbba85f0ec523d0f5c317101a1785b1ca0563d68530f8e00ba","all-forms-preview-018-0043","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.613","44","14","raw PDF page 14; AGA 018.613; Protocol question column","NAMCARs 139.17.6","Does the system of preventive maintenance employed for a precision approach runway category II or III ensure that the level of serviceability for all approach and runway lights are within the requirements?","sha256:b6ce0e421c66d6a7e982bc3400ef21215761800dcef90236d93afe2f1e8f67ca","all-forms-preview-018-0044","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.615","45","14","raw PDF page 14; AGA 018.615; Protocol question column","NAMCARs 139.17.6","Does the system of preventive maintenance employed for a precision approach runway category II or III ensure that the allowable percentage of unserviceable lights is not permitted in such a way as to alter the basic pattern of the lighting system?","sha256:9ca9f2e9255d05686033f1a3b0c08b265345dffa6a3404a47079e9b9218ba9c6","all-forms-preview-018-0045","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.617","46","15","raw PDF page 15; AGA 018.617; Protocol question column","NAMCARs 139.17.6","Does the system of preventive maintenance employed for a precision approach runway category II or III ensure that an unserviceable light is not permitted adjacent to another unserviceable light?","sha256:39eadb12bb2652f0d985c018e90b09f221c105dc3052034cccf986c752ff7465","all-forms-preview-018-0046","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
"FSS-AGA-FORM-018","AGA 018.619","47","15","raw PDF page 15; AGA 018.619; Protocol question column","NAMCARs 139.17.6","Does the system of preventive maintenance employed for a stop bar provided at a runway- holding position used in conjunction with a runway intended for operations in runway visual range conditions less than a value of 350 m is within the requirements?","sha256:6f82096f4665700489470a9794fe5879154d61688281ec0800fb0136fa9b1423","all-forms-preview-018-0047","PROPOSED_SAFETY_CRITICAL","AERODROME_OPERATIONAL_SAFETY","true","SOURCE_MAPPING_REQUIRED","NOT_ATTESTED","CANDIDATE_INTERPRETATION_REQUIRES_EXPERT_REVIEW","NOT_SUPPLIED"
